UF,Objetivo Estratégico,Descrição Indicador,Meta de 2025,Resultado de 2025,,Ano,Mes,Meta de 2024,Resultado de 2024,Meta de 2023,Resultado de 2023,Meta de 2022,Resultado de 2022,Meta de 2021,Resultado de 2021,Meta de 2020,Resultado de 2020,Meta de 2019,Resultado de 2019,Meta de 2018,Resultado de 2018,Meta de 2017,Resultado de 2017
SP,-,Número de Microempreendedores Individuais atendido,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"291.499,00","355.860,00",nan,nan,nan,nan
SP,-,Número de Microempresas atendidas,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"214.229,00","266.412,00",nan,nan,nan,nan
SP,-,Número de Pequenas Empresas atendidas,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"62.000,00","73.278,00",nan,nan,nan,nan
SP,-,Número de Pequenos Negócios atendidos,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"567.728,00","695.550,00",nan,nan,nan,nan
SP,-,Número de pequenos negócios atendidos por meio de serviços digitais,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"118.158,00","61.287,00",nan,nan,nan,nan
SP,-,Número de Pequenos negócios fidelizados,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"150.000,00","216.641,00",nan,nan,nan,nan
SP,-,Número de Potenciais Empreendedores Atendidos,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"85.217,00","8.753,00",nan,nan,nan,nan
SP,-,Atend.Pequenos Neg. Soluções específ. Inovação,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"50.000,00","14.764,00",nan,nan
SP,-,Índice de efetividade do atendimento,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,60","0,00",nan,nan
SP,-,Índice de imagem junto à sociedade.,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"9,10","0,00",nan,nan
SP,-,Índice de imagem junto aos pequenos negócios,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,70","0,00",nan,nan
SP,-,Índice de Recomendação do Sebrae (NPS),nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"82,00","0,00",nan,nan
SP,-,Índice de satisfação do cliente,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"9,30","0,00",nan,nan
SP,-,Nº municípios com políticas de desenv. implantadas,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"0,00","0,00",nan,nan
SP,-,Número de Donos de Pequenos Negócios atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"425.796,00","333.333,00",nan,nan
SP,-,Número de Microempreendedores Individuais atendido,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"278.389,00","244.940,00",nan,nan
SP,-,Número de Microempresas atendidas,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"214.229,00","183.328,00",nan,nan
SP,-,Número de Pequenas Empresas atendidas,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"75.110,00","52.300,00",nan,nan
SP,-,Número de Pequenos Negócios atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"567.728,00","480.568,00",nan,nan
SP,-,Número de Pequenos negócios fidelizados,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"150.000,00","187.474,00",nan,nan
SP,-,Número de Potenciais Empreendedores Atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"85.217,00","108,00",nan,nan
SP,-,Número de Potenciais Empresários Atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"332.272,00","614.140,00",nan,nan
SP,-,Taxa de resultados alcançados em projetos de atend,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"80,00","0,00",nan,nan
SP,-,Atend.Pequenos Neg. Soluções específ. Inovação,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"50.000,00","58.012,00"
SP,-,Nº municípios com políticas de desenv. implantadas,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"45,00","0,00"
SP,-,Número de Donos de Pequenos Negócios atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"425.796,00","164.632,00"
SP,-,Número de Microempreendedores Individuais atendido,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"280.554,00","246.997,00"
SP,-,Número de Microempresas atendidas,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"216.195,00","165.121,00"
SP,-,Número de Pequenas Empresas atendidas,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"70.978,00","51.800,00"
SP,-,Número de Pequenos Negócios atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"567.728,00","463.918,00"
SP,-,Número de Pequenos negócios fidelizados,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"150.000,00","250.820,00"
SP,-,Número de Potenciais Empreendedores Atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"45.450,00","283,00"
SP,-,Número de Potenciais Empresários Atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"332.272,00","507.480,00"
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"50,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"37,70","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"34,40","2,65",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"12,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"10,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"20,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"17,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","89,82",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"50,00","31,10",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"50,00","7,14",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"37,70","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"34,40","6,06",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"12,00","0,07",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"10,00","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"20,00","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"17,00","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","89,56",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"50,00","33,38",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"50,00","10,00",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"37,70","82,43",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"34,40","8,49",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"12,00","0,11",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"10,00","0,00",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"20,00","0,00",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"17,00","0,00",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","89,38",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"50,00","36,01",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"50,00","22,73",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"37,70","82,43",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"34,40","11,12",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"12,00","0,11",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"10,00","0,00",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"20,00","0,00",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"17,00","0,00",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","90,22",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"50,00","37,48",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"50,00","72,41",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"37,70","82,43",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"34,40","15,80",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"12,00","0,17",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"10,00","0,00",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"20,00","0,00",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"17,00","0,00",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","90,48",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"50,00","38,81",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"50,00","66,02",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"37,70","78,03",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"34,40","19,46",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"12,00","0,20",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"10,00","0,00",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"20,00","0,00",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"17,00","30,80",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","90,76",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"50,00","39,45",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"50,00","71,56",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"37,70","78,03",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"34,40","22,62",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"12,00","0,37",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"10,00","0,00",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"20,00","42,67",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"17,00","30,80",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","90,86",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"50,00","40,62",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"50,00","71,56",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"37,70","78,03",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"34,40","24,37",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"12,00","0,37",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"10,00","0,00",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"20,00","42,67",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"17,00","30,80",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","90,86",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"50,00","40,62",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"0,00","0,00",,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"0,00","0,00",,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"0,00","0,00",,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"0,00","0,00",,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"0,00","0,00",,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"0,00","0,00",,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"0,00","0,00",,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"0,00","0,00",,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Recorrência do Atendimento,"0,00","0,00",,2025,Outubro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"0,00","0,00",,2025,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura de clientes de grupos sub-representados,"0,00","0,00",,2025,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"0,00","0,00",,2025,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,-,Cobertura do Atendimento a Estudantes,"0,00","0,00",,2025,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"0,00","0,00",,2025,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
