Nome Sebrae,Descrição Tipo Iniciativa,Descrição Tipologia Iniciativa,Número Iniciativa,Nome Iniciativa,Nome Unidade Organizacional,Total de Despesa Orçado - Ajustado em 2025,Total do Valor de Despesa Executado em 2025,Total de Atendimentos em 2025,Clientes Atendidos em 2025,Unnamed: 10,Ano,Mes
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022955PJAS,RO - Artesanato na Regional de Vilhena,RO - Unidade Regional de Vilhena,"300.000,00","0,00",0.0,0.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO016502ATAS,RO - Atendimento 360,RO - Unidade de Produtividade e Desenvolvimento Empresarial,"225.000,00","37.804,16",0.0,0.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO013286ATAS,RO - Atendimento Digital,RO - Unidade de Produtividade e Desenvolvimento Empresarial,"851.820,00","5.463,84",0.0,0.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012919ATAS,RO - Atendimento SEBRAETEC,RO - Unidade de Gestão Estratégica,"4.000.000,00","158.933,68",18.0,18.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012935ATAS,RO - Atendimento Territorial Ariquemes,RO - Unidade Regional de Ariquemes,"720.000,00","17.781,11",306.0,281.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012940ATAS,RO - Atendimento Territorial Cacoal,RO - Unidade Regional de Cacoal,"630.000,00","7.779,78",227.0,191.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012937ATAS,RO - Atendimento Territorial Jaru,RO - Unidade Regional de Jaru,"570.000,00","1.397,94",96.0,82.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012939ATAS,RO - Atendimento Territorial Ji-Paraná,RO - Unidade Regional de Ji-Paraná,"620.000,00","12.701,84",611.0,536.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012941ATAS,RO - Atendimento Territorial Pimenta Bueno,RO - Unidade Regional de Pimenta Bueno,"520.000,00","3.058,02",506.0,399.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012936ATAS,RO - Atendimento Territorial Porto Velho,RO - Unidade Regional de Porto Velho,"620.000,00","7.427,93",771.0,639.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012942ATAS,RO - Atendimento Territorial Rolim de Moura,RO - Unidade Regional de Rolim de Moura,"1.570.000,00","14.793,86",150.0,138.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012943ATAS,RO - Atendimento Territorial Vilhena,RO - Unidade Regional de Vilhena,"620.000,00","16.742,41",654.0,515.0,,2025,Janeiro
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022952PJAS,RO - Cacau de Rondônia (+IG),RO - Unidade Regional de Ji-Paraná,"500.000,00","101.094,19",0.0,0.0,,2025,Janeiro
SEBRAE/RO,Projeto,Articulação Institucional,RO023628PJAI,RO - Cidade Empreendedora,RO - Unidade de Políticas Públicas e Desenvolvimento Territorial,"1.800.000,00","30.724,31",0.0,0.0,,2025,Janeiro
SEBRAE/RO,Projeto,Gestão Operacional,RO026319PJGO,RO - Conecta Tech 2025,RO - Unidade de Tecnologia da Informação e Comunicação,"600.000,00","163.495,80",0.0,0.0,,2025,Janeiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO010672ATAS,RO - Convênios Melhoramento Genético,RO - Unidade de Gestão Estratégica,"500.000,00","1.500,00",0.0,0.0,,2025,Janeiro
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO021315PJAS,Cacauicultura Sustentável da Espécies Nativas da Amazônia em Rondônia,RO - Unidade de Produtividade e Desenvolvimento Empresarial,"800.000,00","0,00",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Construção e Reformas,RO022228PJCR,Construções e Reformas SEBRAE Rondônia 2024 2026,RO - Unidade de Gestão Administrativa,"3.510.000,00","0,00",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO017602ATAS,Convênio JEPP/MPT,RO - Unidade de Atendimento e Relacionamento ao Cliente,"127.500,00","12.529,45",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Gestão Operacional,RO001001ATGO,Custeio Adminstrativo,RO - Unidade de Gestão Administrativa,"2.327.980,00","236.725,48",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Gestão Operacional,RO001002ATGO,Gestão da Administração Financeira,"RO - Unidade de Contabilidade, Orçamento e Finanças","53.300,00","3.934,12",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Gestão Operacional,RO001003ATGO,Gestão da Administração Patrimonial,RO - Unidade de Gestão Administrativa,"800.000,00","0,00",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Gestão Operacional,RO001004ATGO,Gestão da Comunicação Sebrae em Rondônia,RO - Unidade de Comunicação,"2.800.000,00","298.787,58",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Gestão Operacional,RO022110ATGO,Gestão da Marca Rondônia,RO - Unidade de Comunicação,"350.000,00","0,00",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Gestão Operacional,RO001005ATGO,Gestão da Tecnologia da Informação,RO - Unidade de Tecnologia da Informação e Comunicação,"2.200.000,00","156.153,04",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Gestão Operacional,RO001006ATGO,Gestão de Pessoas,RO - Unidade de Gestão de Pessoas,"2.603.281,00","256.284,57",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022921PJAS,Negócios com Dados,RO - Unidade de Gestão Estratégica,"160.000,00","5.150,56",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Gestão Operacional,RO001007ATGO,Remuneração de Recursos Humanos - Custeio Administrativo,RO - Unidade de Gestão de Pessoas,"9.317.897,00","1.330.143,80",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Suporte a Negócios,RO001011ATAS,Remuneração de Recursos Humanos Relacionados a Negócios,RO - Unidade de Gestão de Pessoas,"19.760.177,00","3.068.436,84",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022922PJAS,RO - Acesso a Crédito e Agentes de Crédito,RO - Unidade de Atendimento e Relacionamento ao Cliente,"850.000,00","13.562,87",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO023255PJAS,RO - Agentes de Mercado,RO - Unidade Regional de Porto Velho,"80.000,00","0,00",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022948PJAS,RO - ALI Produtividade 2025-2027,RO - Unidade de Atendimento e Relacionamento ao Cliente,"1.303.320,00","170.498,71",296.0,272.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO022953ATAS,RO - Alimentação Fora do Lar,RO - Unidade Regional de Ariquemes,"100.000,00","595,36",49.0,48.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022955PJAS,RO - Artesanato na Regional de Vilhena,RO - Unidade Regional de Vilhena,"300.000,00","0,00",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO016502ATAS,RO - Atendimento 360,RO - Unidade de Atendimento e Relacionamento ao Cliente,"225.000,00","79.426,11",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO013286ATAS,RO - Atendimento Digital,RO - Unidade de Produtividade e Desenvolvimento Empresarial,"851.820,00","8.653,61",5.0,5.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012919ATAS,RO - Atendimento SEBRAETEC,RO - Unidade de Suporte Operacional,"4.000.000,00","400.236,43",45.0,44.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012935ATAS,RO - Atendimento Territorial Ariquemes,RO - Unidade Regional de Ariquemes,"720.000,00","31.860,44",1.212,1.135,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012940ATAS,RO - Atendimento Territorial Cacoal,RO - Unidade Regional de Cacoal,"630.000,00","10.180,51",374.0,314.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012937ATAS,RO - Atendimento Territorial Jaru,RO - Unidade Regional de Jaru,"570.000,00","5.089,59",182.0,146.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012939ATAS,RO - Atendimento Territorial Ji-Paraná,RO - Unidade Regional de Ji-Paraná,"0,00","126.874,51",1.01,852.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012941ATAS,RO - Atendimento Territorial Pimenta Bueno,RO - Unidade Regional de Pimenta Bueno,"520.000,00","5.372,89",839.0,561.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012936ATAS,RO - Atendimento Territorial Porto Velho,RO - Unidade Regional de Porto Velho,"620.000,00","26.090,69",1.349,1.06,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012942ATAS,RO - Atendimento Territorial Rolim de Moura,RO - Unidade Regional de Rolim de Moura,"1.570.000,00","50.770,30",277.0,246.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012943ATAS,RO - Atendimento Territorial Vilhena,RO - Unidade Regional de Vilhena,"1.000.000,00","25.494,60",1.057,777.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022952PJAS,RO - Cacau de Rondônia (+IG),RO - Unidade Regional de Ji-Paraná,"500.000,00","130.747,19",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Articulação Institucional,RO023628PJAI,RO - Cidade Empreendedora,RO - Unidade de Políticas Públicas e Desenvolvimento Territorial,"1.800.000,00","51.874,31",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Gestão Operacional,RO026319PJGO,RO - Conecta Tech 2025,RO - Unidade de Tecnologia da Informação e Comunicação,"600.000,00","163.495,80",0.0,0.0,,2025,Fevereiro
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO010672ATAS,RO - Convênios Melhoramento Genético,RO - Unidade de Produtividade e Desenvolvimento Empresarial,"500.000,00","70.224,39",20.0,20.0,,2025,Fevereiro
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO021315PJAS,Cacauicultura Sustentável da Espécies Nativas da Amazônia em Rondônia,RO - Unidade de Produtividade e Desenvolvimento Empresarial,"800.000,00","24.697,74",0.0,0.0,,2025,Março
SEBRAE/RO,Projeto,Construção e Reformas,RO022228PJCR,Construções e Reformas SEBRAE Rondônia 2024 2026,RO - Unidade de Gestão Administrativa,"3.510.000,00","0,00",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO017602ATAS,Convênio JEPP/MPT,RO - Unidade de Atendimento e Relacionamento ao Cliente,"127.500,00","12.529,45",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Gestão Operacional,RO001001ATGO,Custeio Adminstrativo,RO - Unidade de Gestão Administrativa,"2.327.980,00","326.155,59",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Gestão Operacional,RO001002ATGO,Gestão da Administração Financeira,"RO - Unidade de Contabilidade, Orçamento e Finanças","53.300,00","6.022,03",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Gestão Operacional,RO001003ATGO,Gestão da Administração Patrimonial,RO - Unidade de Gestão Administrativa,"380.000,00","193.323,58",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO026855ATAS,Gestão da Administração Patrimonial de Atendimento,RO - Unidade de Gestão Administrativa,"420.000,00","0,00",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Gestão Operacional,RO001004ATGO,Gestão da Comunicação Sebrae em Rondônia,RO - Unidade de Comunicação,"2.800.000,00","403.631,33",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Gestão Operacional,RO022110ATGO,Gestão da Marca Rondônia,RO - Unidade de Comunicação,"350.000,00","0,00",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Gestão Operacional,RO001005ATGO,Gestão da Tecnologia da Informação,RO - Unidade de Tecnologia da Informação e Comunicação,"2.200.000,00","247.953,07",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Gestão Operacional,RO001006ATGO,Gestão de Pessoas,RO - Unidade de Gestão de Pessoas,"2.603.281,00","362.983,47",0.0,0.0,,2025,Março
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022921PJAS,Negócios com Dados,RO - Unidade de Gestão Estratégica,"160.000,00","5.150,56",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Gestão Operacional,RO001007ATGO,Remuneração de Recursos Humanos - Custeio Administrativo,RO - Unidade de Gestão de Pessoas,"9.317.897,00","1.981.948,17",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Suporte a Negócios,RO001011ATAS,Remuneração de Recursos Humanos Relacionados a Negócios,RO - Unidade de Gestão de Pessoas,"19.760.177,00","4.677.822,06",0.0,0.0,,2025,Março
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022922PJAS,RO - Acesso a Crédito e Agentes de Crédito,RO - Unidade de Atendimento e Relacionamento ao Cliente,"850.000,00","20.042,25",0.0,0.0,,2025,Março
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO023255PJAS,RO - Agentes de Mercado,RO - Unidade Regional de Porto Velho,"80.000,00","0,00",0.0,0.0,,2025,Março
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022948PJAS,RO - ALI Produtividade 2025-2027,RO - Unidade de Atendimento e Relacionamento ao Cliente,"1.303.320,00","293.998,63",599.0,314.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO022953ATAS,RO - Alimentação Fora do Lar,RO - Unidade Regional de Ariquemes,"100.000,00","15.250,91",49.0,48.0,,2025,Março
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022955PJAS,RO - Artesanato na Regional de Vilhena,RO - Unidade Regional de Vilhena,"300.000,00","0,00",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO016502ATAS,RO - Atendimento 360,RO - Unidade de Atendimento e Relacionamento ao Cliente,"225.000,00","81.344,58",0.0,0.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO013286ATAS,RO - Atendimento Digital,RO - Unidade de Produtividade e Desenvolvimento Empresarial,"851.820,00","20.892,31",5.0,5.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012919ATAS,RO - Atendimento SEBRAETEC,RO - Unidade de Suporte Operacional,"4.000.000,00","606.662,32",87.0,86.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012935ATAS,RO - Atendimento Territorial Ariquemes,RO - Unidade Regional de Ariquemes,"720.000,00","135.513,53",1.544,1.385,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012940ATAS,RO - Atendimento Territorial Cacoal,RO - Unidade Regional de Cacoal,"630.000,00","30.355,17",480.0,393.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012937ATAS,RO - Atendimento Territorial Jaru,RO - Unidade Regional de Jaru,"570.000,00","85.403,62",685.0,626.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012939ATAS,RO - Atendimento Territorial Ji-Paraná,RO - Unidade Regional de Ji-Paraná,"620.000,00","162.444,16",1.413,1.166,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012941ATAS,RO - Atendimento Territorial Pimenta Bueno,RO - Unidade Regional de Pimenta Bueno,"520.000,00","55.068,42",1.054,617.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012936ATAS,RO - Atendimento Territorial Porto Velho,RO - Unidade Regional de Porto Velho,"620.000,00","57.918,60",1.745,1.307,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012942ATAS,RO - Atendimento Territorial Rolim de Moura,RO - Unidade Regional de Rolim de Moura,"1.570.000,00","193.446,81",332.0,290.0,,2025,Março
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012943ATAS,RO - Atendimento Territorial Vilhena,RO - Unidade Regional de Vilhena,"1.000.000,00","95.338,11",1.32,915.0,,2025,Março
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022952PJAS,RO - Cacau de Rondônia (+IG),RO - Unidade Regional de Ji-Paraná,"500.000,00","145.297,98",1.0,1.0,,2025,Março
SEBRAE/RO,Projeto,Articulação Institucional,RO023628PJAI,RO - Cidade Empreendedora,RO - Unidade de Políticas Públicas e Desenvolvimento Territorial,"1.800.000,00","682.430,49",0.0,0.0,,2025,Março
SEBRAE/RO,Projeto,Gestão Operacional,RO026319PJGO,RO - Conecta Tech 2025,RO - Unidade de Tecnologia da Informação e Comunicação,"600.000,00","163.495,80",0.0,0.0,,2025,Março
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO021315PJAS,Cacauicultura Sustentável da Espécies Nativas da Amazônia em Rondônia,RO - Unidade de Produtividade e Desenvolvimento Empresarial,"800.000,00","153.882,67",0.0,0.0,,2025,Abril
SEBRAE/RO,Projeto,Construção e Reformas,RO022228PJCR,Construções e Reformas SEBRAE Rondônia 2024 2026,RO - Unidade de Gestão Administrativa,"3.510.000,00","0,00",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO017602ATAS,Convênio JEPP/MPT,RO - Unidade de Atendimento e Relacionamento ao Cliente,"127.500,00","12.529,45",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Gestão Operacional,RO001001ATGO,Custeio Adminstrativo,RO - Unidade de Gestão Administrativa,"2.327.980,00","353.754,57",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Gestão Operacional,RO001002ATGO,Gestão da Administração Financeira,"RO - Unidade de Contabilidade, Orçamento e Finanças","53.300,00","8.574,81",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Gestão Operacional,RO001003ATGO,Gestão da Administração Patrimonial,RO - Unidade de Gestão Administrativa,"380.000,00","214.355,47",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO026855ATAS,Gestão da Administração Patrimonial de Atendimento,RO - Unidade de Gestão Estratégica,"420.000,00","0,00",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Gestão Operacional,RO001004ATGO,Gestão da Comunicação Sebrae em Rondônia,RO - Unidade de Comunicação,"2.800.000,00","598.591,68",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Gestão Operacional,RO022110ATGO,Gestão da Marca Rondônia,RO - Unidade de Comunicação,"350.000,00","0,00",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Gestão Operacional,RO001005ATGO,Gestão da Tecnologia da Informação,RO - Unidade de Tecnologia da Informação e Comunicação,"2.200.000,00","374.708,52",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Gestão Operacional,RO001006ATGO,Gestão de Pessoas,RO - Unidade de Gestão de Pessoas,"2.603.281,00","482.102,69",0.0,0.0,,2025,Abril
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022921PJAS,Negócios com Dados,RO - Unidade de Gestão Estratégica,"160.000,00","5.150,56",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Gestão Operacional,RO001007ATGO,Remuneração de Recursos Humanos - Custeio Administrativo,RO - Unidade de Gestão de Pessoas,"9.317.897,00","2.666.437,15",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Suporte a Negócios,RO001011ATAS,Remuneração de Recursos Humanos Relacionados a Negócios,RO - Unidade de Gestão de Pessoas,"19.760.177,00","6.353.748,72",0.0,0.0,,2025,Abril
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022922PJAS,RO - Acesso a Crédito e Agentes de Crédito,RO - Unidade de Atendimento e Relacionamento ao Cliente,"850.000,00","20.042,25",0.0,0.0,,2025,Abril
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO023255PJAS,RO - Agentes de Mercado,RO - Unidade Regional de Porto Velho,"80.000,00","1.505,00",0.0,0.0,,2025,Abril
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022948PJAS,RO - ALI Produtividade 2025-2027,RO - Unidade de Atendimento e Relacionamento ao Cliente,"1.303.320,00","426.610,61",914.0,321.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO022953ATAS,RO - Alimentação Fora do Lar,RO - Unidade Regional de Ariquemes,"100.000,00","15.895,91",49.0,48.0,,2025,Abril
SEBRAE/RO,Projeto,Atendimento direto pelo Sebrae,RO022955PJAS,RO - Artesanato na Regional de Vilhena,RO - Unidade Regional de Vilhena,"300.000,00","0,00",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO016502ATAS,RO - Atendimento 360,RO - Unidade de Atendimento e Relacionamento ao Cliente,"225.000,00","81.869,58",0.0,0.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO013286ATAS,RO - Atendimento Digital,RO - Unidade de Produtividade e Desenvolvimento Empresarial,"851.820,00","28.634,42",5.0,5.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012919ATAS,RO - Atendimento SEBRAETEC,RO - Unidade de Suporte Operacional,"6.000.000,00","1.085.218,94",106.0,104.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012935ATAS,RO - Atendimento Territorial Ariquemes,RO - Unidade Regional de Ariquemes,"720.000,00","168.725,23",1.663,1.485,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012940ATAS,RO - Atendimento Territorial Cacoal,RO - Unidade Regional de Cacoal,"630.000,00","36.092,85",525.0,421.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012937ATAS,RO - Atendimento Territorial Jaru,RO - Unidade Regional de Jaru,"570.000,00","89.697,85",743.0,670.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012939ATAS,RO - Atendimento Territorial Ji-Paraná,RO - Unidade Regional de Ji-Paraná,"620.000,00","184.134,23",1.656,1.339,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012941ATAS,RO - Atendimento Territorial Pimenta Bueno,RO - Unidade Regional de Pimenta Bueno,"520.000,00","77.500,86",1.214,676.0,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012936ATAS,RO - Atendimento Territorial Porto Velho,RO - Unidade Regional de Porto Velho,"620.000,00","74.188,85",2.126,1.511,,2025,Abril
SEBRAE/RO,Atividade,Atendimento direto pelo Sebrae,RO012942ATAS,RO - Atendimento Territorial Rolim de Moura,RO - Unidade Regional de Rolim de Moura,"1.570.000,00","306.020,41",434.0,376.0,,2025,Abril
